"","site","year","doy","smooth_gcc_90","annual_temp","annual_precip","map","mat"
"62","spruceT2P20",2016,62,0.32793,5.40276712328767,977.99,867.735,4.72418493150685
"63","spruceT2P20",2016,63,0.32804,5.40276712328767,977.99,867.735,4.72418493150685
"64","spruceT2P20",2016,64,0.32812,5.40276712328767,977.99,867.735,4.72418493150685
"65","spruceT2P20",2016,65,0.32827,5.40276712328767,977.99,867.735,4.72418493150685
"66","spruceT2P20",2016,66,0.3285,5.40276712328767,977.99,867.735,4.72418493150685
"67","spruceT2P20",2016,67,0.32877,5.40276712328767,977.99,867.735,4.72418493150685
"68","spruceT2P20",2016,68,0.32912,5.40276712328767,977.99,867.735,4.72418493150685
"69","spruceT2P20",2016,69,0.32956,5.40276712328767,977.99,867.735,4.72418493150685
"70","spruceT2P20",2016,70,0.32998,5.40276712328767,977.99,867.735,4.72418493150685
"71","spruceT2P20",2016,71,0.33029,5.40276712328767,977.99,867.735,4.72418493150685
"72","spruceT2P20",2016,72,0.33052,5.40276712328767,977.99,867.735,4.72418493150685
"73","spruceT2P20",2016,73,0.33072,5.40276712328767,977.99,867.735,4.72418493150685
"74","spruceT2P20",2016,74,0.33089,5.40276712328767,977.99,867.735,4.72418493150685
"75","spruceT2P20",2016,75,0.33101,5.40276712328767,977.99,867.735,4.72418493150685
"76","spruceT2P20",2016,76,0.33109,5.40276712328767,977.99,867.735,4.72418493150685
"77","spruceT2P20",2016,77,0.3311,5.40276712328767,977.99,867.735,4.72418493150685
"78","spruceT2P20",2016,78,0.33101,5.40276712328767,977.99,867.735,4.72418493150685
"79","spruceT2P20",2016,79,0.3309,5.40276712328767,977.99,867.735,4.72418493150685
"80","spruceT2P20",2016,80,0.33081,5.40276712328767,977.99,867.735,4.72418493150685
"81","spruceT2P20",2016,81,0.33074,5.40276712328767,977.99,867.735,4.72418493150685
"82","spruceT2P20",2016,82,0.33066,5.40276712328767,977.99,867.735,4.72418493150685
"83","spruceT2P20",2016,83,0.33062,5.40276712328767,977.99,867.735,4.72418493150685
"84","spruceT2P20",2016,84,0.33065,5.40276712328767,977.99,867.735,4.72418493150685
"85","spruceT2P20",2016,85,0.33068,5.40276712328767,977.99,867.735,4.72418493150685
"86","spruceT2P20",2016,86,0.33068,5.40276712328767,977.99,867.735,4.72418493150685
"87","spruceT2P20",2016,87,0.33068,5.40276712328767,977.99,867.735,4.72418493150685
"88","spruceT2P20",2016,88,0.33069,5.40276712328767,977.99,867.735,4.72418493150685
"89","spruceT2P20",2016,89,0.33074,5.40276712328767,977.99,867.735,4.72418493150685
"90","spruceT2P20",2016,90,0.33095,5.40276712328767,977.99,867.735,4.72418493150685
"91","spruceT2P20",2016,91,0.33124,5.40276712328767,977.99,867.735,4.72418493150685
"92","spruceT2P20",2016,92,0.33142,5.40276712328767,977.99,867.735,4.72418493150685
